Row.names	cluster	10062_at	10437_at	1075_at	10859_at	10935_at	1116_at	1213_at	1291_at	140885_at	1437_at	1508_at	1520_at	1536_at	1958_at	2170_at	23157_at	2357_at	2512_at	2625_at	2956_at	2980_at	30009_at	3055_at	3458_at	3597_at	3717_at	5306_at	5359_at	55509_at	558_at	64065_at	6648_at	6772_at	6948_at	7070_at	7111_at	7299_at	7453_at	847_at	8566_at	8804_at	9056_at	9114_at	9246_at	940_at	943_at	958_at	966_at	hist
PTCL.nos..244	PTCL.nos..244	2	6.8470685875827	8.97875500412878	8.93350327898551	7.21240029374972	9.24734372483642	4.96408451723814	10.8993721480357	5.13628855181868	6.13653727364592	3.95863607607282	8.40514405793788	8.13055442057953	6.8685227793821	6.53732081777688	4.89200513189323	8.05790306862414	6.57493757838171	10.2556256844417	8.27713868696353	7.57173401015904	3.79152507797968	3.59134367415316	6.49616349715581	3.86998678909485	5.82811826939656	6.56561594773901	6.82835005168393	8.89076921945826	8.02672069829184	5.54545099217651	5.35455723110124	6.47130970489495	10.8424899985098	6.15121659109711	7.00721964354216	4.78186464999936	3.10130132420805	8.89728261294396	7.77053318627835	6.52527241654012	8.65886855123101	8.11793747910655	6.86239404431818	8.5370995466114	6.80409544797529	5.4800824150672	6.10124078986653	7.38895691284129	PTCL
PTCL.nos..252	PTCL.nos..252	2	9.73979234736919	12.0965773716847	10.1202558130015	8.18428897410617	10.7470521181545	11.6985408148135	11.2895457643669	6.33127327874414	7.93898142393538	4.31585757703222	11.2591377476415	11.2914886861785	9.31476259601545	5.67943639777036	5.7267805739517	6.60160601169772	9.65602129873357	13.2163360337036	5.64197781496081	7.46633167258712	4.72097729001479	7.2213869464044	9.12735417363454	8.29146796409278	7.34602196546987	7.25617819673809	7.63764244620332	10.1382286427438	7.36396272172282	6.1567951604205	4.46428622740827	9.12028017979915	11.3370833967059	9.04222356476548	7.96508774400062	5.13560401415353	3.23236394060562	11.688698651704	8.36047871758936	7.06882827415001	11.2331186068121	9.27474189627182	10.467534323025	10.2640440446649	6.9686139791104	7.48782110112102	7.77326244488202	8.71969284914663	PTCL
PTCL.nos..258	PTCL.nos..258	2	8.98577214756063	11.6890425310213	10.3949950251028	7.5736944221508	10.9264987225351	11.733075354285	11.4250060355165	5.94559389153841	7.45887798528817	3.7328495174842	11.3308234720631	10.5149364790223	8.38591169499922	5.05402448679769	5.1260554782846	7.48752475791374	8.16515269826765	13.7976849127214	6.22450742044314	8.16290275221924	4.74013488353917	4.94698801108908	8.55031963885469	9.00263237808036	7.06251098371755	7.14872197272716	7.56918807489009	9.88346105455026	8.71548623729009	5.16977671047359	5.83144609979689	8.507235703265	11.3659054239087	8.07276564815507	7.75991142460395	6.17853117869392	2.89534251936093	11.5027678969811	8.12083555340505	7.68828937304805	10.6098089905653	9.23696225318252	9.88044177188923	10.6257377907405	8.75876658708045	5.44218353064821	7.42660980070132	8.45929905487673	PTCL
PTCL.nos..287	PTCL.nos..287	2	9.68056974281398	12.4053309385956	10.3749967948899	8.1855802195182	10.1232329419976	10.3766743368596	10.5478566303003	5.83887415046696	7.56015640538424	6.14044210002414	10.1300110165995	10.542459502882	8.8820280873852	6.69046332693807	5.42262884231292	7.09111827175718	8.46103932116936	13.7706245554128	6.77444397936883	6.98968915727954	4.96290409799014	6.78764778633303	8.78503811978857	9.26069490791867	6.39433686306737	6.67282439756387	7.73607051169968	9.95515767488163	6.02631390244378	6.08658153154861	4.4852148092338	8.04345819265634	11.5415986157889	8.11357848665602	7.39946588312034	5.31095683367109	3.38561646333609	11.8690221794529	9.37650803552864	7.03297751007907	9.84722799624227	9.64741507873243	10.723457698206	10.9289876075792	8.31878382275544	3.76968544241725	8.06450130562133	8.14373983467368	PTCL
PTCL.nos..288	PTCL.nos..288	2	9.35931933506092	12.5173518014399	9.71222226914645	8.43980572118786	10.0315000589471	8.72760380536366	9.57895021015872	5.24172602430483	7.03785746446046	4.79696854084892	9.57851592708025	9.88711991750605	8.32569257328266	7.20033318266607	4.84507250857774	8.136071993637	8.26639259505531	12.6374532414906	6.40075930384309	6.66016001686717	4.64010542611169	6.49119462666263	8.11709860617481	7.04207535701433	6.31896144666809	6.01397371615142	7.17143364082191	9.17830224220855	5.11168203337029	5.72751273973761	3.83331835583544	7.84214357697273	10.3163665167994	7.30836500992543	7.19230473519252	4.41546849885592	3.58348297565285	10.7072231737344	8.29500917191514	7.22226171994319	9.50982713657071	9.03090939011659	9.56488192859337	9.92577953025857	6.9359204639356	4.14562253615966	7.45088802073735	7.6373353532957	PTCL
PTCL.nos..289	PTCL.nos..289	2	7.45203607654643	9.88685536582491	9.11003662470925	6.65216254903357	8.97254279074672	8.86716710344254	10.1122793223978	5.5565518166091	6.1592810220979	4.82576549889002	7.98400414485391	8.94051379261301	7.9619910958243	6.9830390954486	4.28806901470815	8.97398136519469	6.76896099228604	10.6299915210617	8.2778716851611	6.4363838146559	5.95421260026962	6.41249295432154	6.81044031834515	6.64503704438371	5.24294332493416	6.01737257267813	7.08912805251117	8.61424413962952	5.25577297631866	5.77859794387126	3.38261173016351	6.84711151026272	10.2913579372402	6.36406467593706	7.31334577286575	4.35533247667083	3.18065736465868	9.23200471739606	8.08880682196832	6.35264241539171	7.51377144946528	7.59921641595751	8.75952768488012	9.89265035267387	8.13663386480387	4.54585050627331	7.14767031389205	7.14072633889426	PTCL
PTCL.nos..290	PTCL.nos..290	2	9.55870109540319	11.6334664564932	9.81814101385918	7.34204506465696	10.3774507571357	11.5586718548626	10.5638992958457	5.73413185606577	7.48390284941135	4.55170990381307	9.66683392310294	9.89834033993134	8.53248028771992	6.0417840543141	5.00768314106218	8.94158965354658	8.61837522662074	13.5216536464536	7.34838982388563	7.93687872693016	4.48001663806379	5.38607558808315	7.94721765400008	8.02713745282544	6.05099934724915	6.18629590524669	6.95274644696687	8.82807662034384	4.60484678152123	5.16148326498859	3.34437134766821	7.99484196674264	11.5596723354525	7.36318603991758	7.22189359852962	4.11512027135366	3.36395969047988	11.1709163679641	8.51199730496691	6.96967277345533	9.07314491078381	8.85051460136538	9.783472085711	10.3138022280496	8.14451523359498	3.06712184271303	7.11664301991037	7.15929863310695	PTCL
PTCL.nos..291	PTCL.nos..291	2	9.06937068074339	11.3683571503145	9.96763077437481	8.36712588080067	8.9801715126654	9.16445471281521	10.5127591898091	5.43308243202834	7.07025202845152	4.53096713773536	9.34396949027169	9.97466769694255	8.39907579056465	7.26563071501841	5.03345168396282	8.06894770458767	7.53379932778601	12.7625717182993	6.8449138509613	6.43948596780116	5.18531909446383	7.60838331374342	7.92363013616778	6.80712679551109	6.39201267524121	6.75738398139664	7.48954428149709	9.45238612190573	5.11990381625619	5.83498991655555	3.49818067987419	7.37361179674863	10.8799069277673	7.24121256373535	7.72098085226713	5.02491017525447	3.31979145842095	10.5834287421694	8.79597672106845	6.56100832633788	9.19824183112936	8.82751488008812	9.53725898283454	9.92935799351991	7.40224334098874	3.35116153290056	7.59732632014831	8.19223142641924	PTCL
PTCL.nos..292	PTCL.nos..292	2	8.17753206818996	9.71345194356435	9.09350705426108	7.09235078603774	9.19090248365091	9.04973417058083	10.632642436633	5.23184098058453	6.50808192292702	4.67726909887427	7.87130397836605	8.92306644483353	7.4718358176376	6.72774853268664	4.3565956283389	8.24554506717154	6.6582672686121	10.4961511763924	7.20385592299978	7.18152248948552	4.00827390031264	5.45320037798442	6.81444385940501	5.4848126275247	5.71905263458123	6.62653109450645	7.18003857633281	8.69492416966368	4.36917333577636	5.21566451859326	3.7365489824111	6.3457159711905	9.37525092656979	6.37181455223081	7.27040599556743	4.44753368369944	3.13174950790344	10.2589814424316	7.87671287812153	6.7848767898342	7.88564400905036	7.94263056616863	8.61791301987402	9.5402521625293	7.86036826224919	3.98941580518131	7.67099948050417	7.36561556678804	PTCL
PTCL.nos..294	PTCL.nos..294	2	8.89492149170441	10.3543567643844	10.7043409779417	7.53941623717083	9.66769721300365	8.02724534245401	11.0190216585444	5.92645736301945	6.95886640568845	4.14804666773383	8.7431490865437	9.56444288717483	7.74448397837242	6.21222428418278	4.51571649958174	7.32156564513329	7.15856636578333	12.8122303381372	7.58289903253046	6.89792952468113	5.42244946863146	7.22882359760354	7.78845619811514	8.53648703407228	5.69592737149843	6.59598038058543	6.85699471300092	9.42428984259129	5.88295846510053	5.67258347641871	4.10461975142407	7.01027157226275	10.4938239695481	6.89299090449007	8.06902099591201	4.93171230237627	3.36825889633306	10.7340963191831	9.02165233826565	6.71887988383075	9.15424371254004	8.66179185034864	9.63779746102497	10.1247018799876	8.58779906708158	4.1680149752758	7.24392464582095	8.18149896414529	PTCL
PTCL.nos..3	PTCL.nos..3	2	8.09351482700918	10.6806182155665	9.56094168398008	8.31892735020826	9.95059497140064	8.64061123056551	10.4762932914587	6.05783922888038	6.61858789846533	4.13842041483024	8.04948759269333	8.55623285259709	6.61437400411429	6.10673259898595	4.65005313965041	8.69084366886079	7.22504871748	11.6026592133695	6.96484120033455	6.76312595632681	3.7584407711092	5.35628612734884	8.05372939554711	6.65523897005766	6.14834873399492	6.537689994886	7.42386116467469	8.85807068834002	8.34569965893749	5.32728887799896	5.47920127619177	6.59253080930228	10.2700062083027	6.09731048561612	8.49178376390379	5.37535959281402	3.10388888036517	10.5015354408062	7.78587300445111	6.64311660150085	8.46521907297399	7.22028731417958	9.30366949445955	9.15764436714038	6.99712914682685	6.50173965779871	7.16876612631736	8.02022700025342	PTCL
PTCL.nos..33	PTCL.nos..33	2	9.85040359674087	11.1868792428195	10.5119019271168	6.88480797781302	9.40961339410787	11.3929821225737	11.1767624027903	5.84123541582535	7.60614743086496	5.26562224919427	11.8531820820867	11.6119440272748	8.97729465398828	6.44529322688085	6.13913858491569	6.43009329911657	8.58557997307928	13.9611194425712	7.00370616181548	6.35259242984006	4.8637814891486	6.04160024852407	8.70991088712592	8.71035781577494	8.32647434355282	7.02678207018335	7.5236157634873	9.90434673467418	7.19801668263614	6.38209964402429	4.66553981079133	9.13582924710039	11.6721819584064	7.76194694496844	6.56459092515199	5.6076945178861	3.10106596530783	11.1362761101738	8.37249234310599	6.99264011056064	11.3858219644318	9.23716771413873	9.72013969841653	9.73813482968	6.37794410823437	5.1108733923527	7.83624468453328	9.51558130969817	PTCL
PTCL.nos..414	PTCL.nos..414	2	8.73310278379147	11.5515475402681	9.69632002978528	7.91085176709382	9.93330869485177	10.71213569381	10.7590395178028	5.10276401242883	6.90492813391397	4.73541751410589	9.63057327935288	9.52505506491465	7.13248317165626	7.69183504173096	4.2426459237646	8.31393229192958	8.85782718667134	12.7887340057874	7.14488274494504	6.65932428333175	4.63290041458071	6.05851408160313	8.46235284991042	7.96961356455578	6.36190249387203	6.6167200365064	7.70432225361118	9.3278380369824	7.82451552739419	5.46735857659515	4.77119256258359	7.79757718543296	11.3016215150061	6.74806911819916	7.41727043271898	5.02936326191934	3.1089320910474	10.2311490459347	7.43408949828449	7.00262368554026	9.86251605365215	8.9192420625528	8.42609177931059	10.0826846295665	6.97876630389993	6.22149470453761	6.75802013860722	7.97870516368996	PTCL
PTCL.nos..415	PTCL.nos..415	2	8.6138938833398	11.6857332041637	9.75972151926443	7.89788061224093	9.92495244514635	10.5887991668231	10.7741264086017	5.21458221749089	6.86841472845693	4.78188859886803	9.57042951561538	9.40653862015102	7.04241187859921	7.5670711448761	4.28541693023326	8.24837130065576	8.81954883252516	12.8513251265156	7.08391305801968	6.43994684209314	4.65835163419012	5.752884366792	8.48218248127546	7.76340016740653	6.0470801131722	6.75530369715938	7.66184865488878	9.18205980095621	7.77276238280494	5.45754010821496	4.7410697949864	7.73917613722154	11.3026143652479	6.85436818853337	7.53403105187737	4.72872654713835	2.98481025959746	10.2569574456476	7.37357613951642	6.80617664337821	9.70540362905529	8.87252888505032	8.35670669559965	10.2033039869105	6.60869832437632	6.12521421616133	7.00564028967174	7.91039658737984	PTCL
PTCL.nos..455	PTCL.nos..455	2	7.95999135956886	10.3717134681154	9.99666744459388	7.98259895089039	10.2941183925777	7.04574991525232	11.0567942183763	5.1924881601089	6.16246264409911	4.3307334141473	9.65833704864503	10.0666547999944	7.2230121770842	6.79214670795575	4.26505581961661	7.97408873884892	7.43299361914789	12.6763694868823	6.8729582934136	7.68769212948051	4.55528350247049	5.51652526681913	7.98614761549695	7.05401747371867	6.17841123814196	6.69055592141787	7.32779626517309	9.49748346746724	6.87947829295832	5.62427526823839	5.02891175124847	6.57157499630966	10.0735358374202	6.90169561823368	6.69780794874075	4.64281389694941	3.12530847196506	9.91109012662465	8.96115739254808	6.73897435103619	9.90285433261148	8.73914917201619	9.10026705110659	9.87618263920411	6.99998673410776	4.50786871970942	7.10690271164076	8.58694820207409	PTCL
PTCL.nos..465	PTCL.nos..465	2	7.73088558662916	11.1546114273424	9.01552618719967	6.91457445075389	9.6954760362556	9.78853577837314	10.3321986630947	5.29321401245115	6.42185387675724	4.74391090201291	9.49790168712167	9.22444188714891	7.37982374374247	8.3882973848197	4.24953171896109	7.83658434421859	7.89192478017221	12.4119191599555	6.32433530173844	6.71690357342539	4.75861725419479	5.61219002442519	8.39411486082127	5.71632128771597	6.58342760857099	6.43593840307225	7.83163895648012	8.87803882620365	6.45392465250044	5.63551645087759	9.69874929717144	7.11086734877378	10.2213074449236	6.08090330502303	7.07893599983517	5.35851805925309	3.42288001532934	9.58057111083541	8.32653231267491	6.79558927720702	9.48516001465822	8.47437036626008	9.78880471065729	10.0312644622586	5.88062411525707	5.01059729228287	7.50391907888669	9.02166596380865	PTCL
PTCL.nos..47	PTCL.nos..47	2	7.96984033855537	10.3943408476259	9.55369054640587	6.36323004306749	9.62742885842135	9.04850048571633	10.6000160108972	5.61552146610252	5.94929456598426	4.42029021607439	8.52197561723598	8.68488564879358	6.64344079790985	7.39810120516361	4.31737052314177	8.76219098477965	7.11491360985034	12.2465431916165	8.56835225938055	6.94379978673704	5.07525854248521	5.10062851850851	6.80270262178192	6.11428209260034	6.05996167668886	6.42507798570848	7.04670947235985	8.62691354942946	7.47826179164531	5.65606029984083	4.77890604145363	6.18847352597577	10.2176514202703	6.16626253624316	6.97030573422783	5.25612932423439	3.53527609603395	9.39767066849335	7.59597435981182	6.77434404988607	8.70230720901341	7.87906993294695	9.07500711319199	9.44641639612451	8.70203900540564	5.44884627317149	6.13178170807894	7.60269522628274	PTCL
PTCL.nos..519	PTCL.nos..519	2	6.63016092932454	9.98461426049446	8.59184318973043	6.74708172139579	8.76635687990397	6.87367135181466	10.7047015393461	4.97647862490294	5.83267449262545	4.52000852664931	8.26541591703966	8.79405479300973	5.97121175397568	7.80083415106524	3.75895220277687	9.15724834138472	5.88303579207905	12.0259760221292	8.47995719231022	6.58432921265016	4.69073724865275	4.91927550890418	6.82527026112859	6.00215067535418	5.71475965233448	5.89105440883188	7.05214393496061	8.34603536973442	7.02482459413339	5.51987538538561	4.36700965316539	6.19763351087747	10.6367870363249	5.81019591092941	7.3073366534047	4.89673082888619	2.96410433451987	8.87912974950467	7.68332288813697	6.66767776528363	8.64743079564128	7.55277052679436	8.24674388117642	9.46657474253443	9.03559710748775	6.82620424143726	6.94027551539461	7.48696196311174	PTCL
PTCL.nos..524	PTCL.nos..524	2	8.65217710115092	11.3616305411064	10.5269288589565	8.21853578197324	9.8318707450559	10.2323410417449	10.9082178503287	6.97657437029133	7.04626384289359	4.78023564692414	11.0904640246181	10.093086529371	7.59844427874286	7.10981684374157	4.3056008361781	7.55700652389846	8.63320903014363	12.8806176654517	7.34631957104172	7.00949880034533	4.8689173715665	5.65008608475512	8.36584951284886	7.97140042313807	6.7304885024131	6.83387225223062	7.61195627609246	9.79595877188173	7.37049808135008	5.89261015658183	4.25364655013839	8.44627289637633	11.1944132985891	6.9136835150012	7.91912907481499	4.54620992525022	3.08533025927047	10.9214686774504	7.58255060180589	7.35345270734499	10.4511276345904	9.28333521776971	9.08364282424914	10.088053863807	6.60374775507708	5.91956246290386	7.56381723226156	7.96430363670899	PTCL
PTCL.nos..527	PTCL.nos..527	2	7.96014736496489	10.9370233976489	9.87269592373774	7.45008003846301	9.45772829287597	8.51642902453585	10.6821953561634	5.51379920017971	6.56314312200693	4.25299035799967	9.74367423519756	9.64719835592707	6.7132006444968	8.28105422355754	4.14455670811472	8.67627641060321	7.8933191988704	12.9291294000848	8.32248693487693	7.03834253904045	4.48756425057413	5.03971016625898	8.20406691304014	7.27837363040871	6.16662846382209	6.5345867875143	7.29815603497545	9.35767342354453	9.09997243332736	6.07195706048298	5.36680409725926	6.94479880800826	11.3208607697732	6.31521191279808	7.64552311631665	4.6299770786582	2.99873487931239	10.0396438738277	7.80254124144273	6.77733524565624	9.95831336903921	8.63632900181322	8.53058886857733	9.97621759612551	6.7639781862681	6.86522509673535	6.79339559401858	7.91641821830426	PTCL
PTCL.nos..61	PTCL.nos..61	2	6.93381410808249	9.25303778742964	8.37797382497298	6.5564711044944	8.97036709771504	3.86396070038348	10.7253750891843	4.84171775129126	5.77538006124303	4.09604521022593	8.20621638858925	8.77326628424835	6.23269047259719	6.83006884471014	4.21821226687981	8.82647418365369	5.61533250864762	11.8925628870884	8.51310473683263	6.43640984756728	3.93507300196751	5.31090043998015	6.90270488010154	4.0699741500968	6.02968847141936	6.7631158066731	6.96389963194245	8.09298892647355	6.30398139572149	6.00185898247982	5.39140724026983	5.84107218457402	8.8043055244618	5.62082399419309	6.85160426549501	5.13335350352676	2.71441756743876	8.54483309375084	7.79144634578979	6.38341758081283	7.98330781794465	7.97246602926057	9.0227583300265	9.34458024672527	6.34100510668831	4.91484155078473	6.90802447906319	7.72318747657004	PTCL
PTCL.nos..63	PTCL.nos..63	2	7.45259264279402	10.1634196948284	9.65085914124717	7.65579105242969	10.07042874207	5.45856188066422	10.4797351683244	4.92089780247556	6.12942496419618	4.48612802548458	8.5344406979416	9.79066529519478	7.52843393269944	6.14039729504225	4.65924824389949	7.76600397282179	5.90913017382018	12.5772498797083	6.4315297784479	7.09995850346305	3.6524735475989	5.46608295636339	7.27385416814373	5.27339196246426	6.46932262126954	6.72401435837056	7.12336014400298	9.13337994479597	6.505624259455	6.20059427473236	5.43998768503329	6.08718588024866	9.35494807386154	6.19281967921111	6.24084420642703	5.22112641259471	3.12571675771757	8.84110243967966	8.30923156562842	6.356144524796	9.28693814474256	8.19148578219338	9.65580663890918	9.40108040361885	5.97152381490487	4.81398011264952	7.29958458543298	8.58283213709255	PTCL
PTCL.nos..68	PTCL.nos..68	2	9.29553273281791	11.5427553736251	10.2208888238527	7.92987292985801	10.3078870351738	11.7104174558032	10.9196705543268	5.26509773602967	7.15959412775432	4.29175358830921	10.3933516760588	10.8512198903632	8.30702646360729	6.23510418191442	5.87265881968897	7.92189980175925	7.42860499980709	12.816227241463	7.37730367719946	7.28580744059355	4.26280045483985	5.96189751015635	8.55146475240548	8.13592544640031	7.25657781542972	7.00656219236503	7.70093553037036	9.57157302554195	7.42322484901146	5.5033770710123	5.37631658131361	8.25386151355987	11.4338686390364	7.42864199363605	6.5162429601318	5.40895014239666	3.26400007522211	11.1428017093984	8.20786021176026	6.91127670574537	10.2307153180122	9.29495714705218	9.60755892840318	10.1795609095679	7.00317782709254	5.48914330722809	7.25242305561689	8.47335993233112	PTCL
PTCL.nos..72	PTCL.nos..72	2	10.0063791997635	11.8522060627675	9.59371929581295	8.11470740846077	10.7700381987736	12.4297624165362	10.7612031925644	5.83878464664121	7.92933739577937	4.53223068374929	11.1180655083212	11.4234513472966	8.7639314799811	6.38059697208691	4.84290668850231	7.64728558921449	9.25724102567191	13.0964241428576	7.11825300003742	7.66296972588815	4.61303894284802	6.42560795447887	8.98941782770633	8.53869913915687	7.51045511487755	7.18130099958979	7.15669187820039	9.83580900444263	6.44607953572099	5.66369805511405	4.45663407978601	8.8680174614033	11.3613459873161	8.28351484659125	6.72219764912253	5.79377317853853	3.0757962054559	11.7470144485376	7.90423128917531	7.54015090064819	10.5408507534349	9.46226361763134	10.1113753732776	10.6948005254903	7.52378656217735	5.96404947663467	7.96081689989927	8.52278891888583	PTCL
PTCL.nos..80	PTCL.nos..80	2	8.89824188844464	9.7439693681959	9.86867890031023	5.97121499482058	10.4076590102924	9.31455309202107	10.9530197939165	5.90009979648543	6.34784340679183	4.95396120805188	9.11118909190571	7.95891799853558	6.91539240303393	8.32247696761603	4.08562215604305	7.58538644513586	7.79361358207245	12.7831181605601	7.29328971672372	7.24823257593444	4.93881823339326	4.83182398236877	7.03704137158213	4.94646459879768	6.2171103356593	5.27414752398067	7.29595716726206	8.97332527076133	7.53183777138392	5.65705879525337	4.95926036801175	6.88539198622765	9.33990099486756	6.68221483589286	7.44760537164158	4.5089727156637	3.17828625401751	9.49856605404942	7.88810005294633	7.15823822911457	9.37489295018372	8.14429576721399	9.45272628919662	9.98004946271291	6.71994566494786	6.34765761204705	6.24430675438403	8.24731460477584	PTCL
PTCL.nos..86	PTCL.nos..86	2	10.1968696961729	11.7127543821322	9.78398946639683	8.07315275592296	10.1795831779761	12.0330772746942	10.8335118669696	5.57619631618956	7.73989310206764	4.80418091386504	11.0936209799369	11.2108581204796	9.07791290774319	6.13899484671422	5.46642608795374	7.78725647531341	8.6929523229923	12.9829599366035	6.94089336667275	7.15224385038046	4.49428462223424	5.58223903317768	8.75863246920307	8.36310590511545	7.31428698086359	6.74247355172881	7.35834902179284	9.87885439307872	6.7809872191671	5.7467568231181	4.86518105153933	8.44604476076301	11.3074778853698	8.37470774547848	7.69758324041849	5.43140521409167	3.33645907155809	11.6417320050651	8.07839535694583	6.96523007466355	10.8421316773653	9.41152420486572	10.0343134830826	10.5009393333327	6.67483389838398	5.58820815844464	7.91644628083394	8.91018748539165	PTCL
PTCL.nos..91	PTCL.nos..91	2	8.87853644647985	11.1564441576994	9.93372326603287	6.69793902402784	10.1131354097487	9.55280299859715	10.9187689072614	5.69077112612808	6.6821028884919	4.89659317096962	9.60651368081739	9.54081471504768	8.11639069008235	6.32089796911258	4.56949080298117	8.3073532937484	6.83457771311708	12.7691547061773	6.91284880560217	7.64985302171005	4.92726829593049	7.1694838703226	8.44474287862341	7.06659886584763	6.52826281991412	6.27611961183434	7.4217516433113	9.03056117896099	6.87579316978522	5.61740899891145	4.74180217934556	6.95448970737179	10.9205179702585	7.60007847081387	7.36872544220927	4.78645780844184	3.11719297142944	10.3573449198669	8.08099446862982	6.75299301222425	9.71004431100026	8.4523668929861	9.92961534023239	9.83432189609015	7.36731414179292	5.87007972430966	7.01717628036992	8.25656063845083	PTCL
PTCL.nos..95	PTCL.nos..95	2	9.16605189661433	10.92110847016	9.9939645728057	6.84971563933155	10.3920941868255	8.5165963176446	10.6661371683905	5.13115792706683	5.73011395693964	4.20196843411569	9.89313600763757	9.87737488380395	7.24693128548179	6.40371835440903	4.99632809132148	7.43706280802124	8.9621508502383	12.9276429091471	7.03757582868101	7.18562104201543	4.53284342335507	5.93330069009976	7.85891132690425	8.7963308902645	7.06949353029763	6.20595822625142	7.19143101486147	9.69450839308901	6.5351606658669	5.61685334845865	5.75684383527927	7.86874140365041	10.512184254781	7.96750922822259	7.44057489954572	5.59556415182031	3.09106703022492	9.96967107376538	7.98612037193339	6.72300827586077	10.3271151710793	9.0300343026114	9.89153217921153	10.2749129902252	7.29507682456497	6.55619881775089	6.86038111658848	8.94248483763236	PTCL
PTCL.nos..96	PTCL.nos..96	2	8.74425685582139	10.8287578239687	9.6354421591428	6.76157961980723	10.7504591230667	10.1347056745052	10.4543166623113	5.46536705829589	6.17112757721619	4.79651068796522	10.0344838983365	9.86968710394339	8.21845355387699	5.45828858567881	4.79869901690337	6.90739959102947	8.15501867832592	12.6184965022071	5.78959374322123	6.88020970622574	4.35905519994016	6.94252450769034	7.14127968735045	8.85524135293546	6.702005579693	6.36205348815369	6.82401212944319	9.3398262695785	5.93307484133318	6.16604009268935	4.97762395873087	7.33650573421277	10.6921324281159	8.04615543687339	7.50478629230226	4.9095787363644	3.36220827416202	10.3873381763849	7.52134828888053	6.82206512491184	9.96945581435583	8.5737448261238	9.43261295936751	10.0941546231906	7.54914306486723	4.95432962679789	6.79224122396581	8.53856141625124	PTCL
PTCL.nos..99	PTCL.nos..99	2	8.64260284745469	10.2310128294558	9.92357244412083	7.13356588398254	11.2397192090769	8.70680130227091	10.3436609578685	5.94010041170045	6.10329439764851	5.83116918908967	9.35019684366425	9.66585391619963	7.47149661044182	6.57014819274078	5.88674502138576	6.72614396247567	8.44628785191521	12.2285093919182	5.73619365264895	6.88987955845008	4.19220701824255	6.10080183829183	7.42954745133341	9.120209265712	6.8381659992257	6.78276797613801	6.98470004050206	9.57360138612563	8.73260324729706	5.83076463334786	5.74402568067118	7.11190705463341	9.94143792423908	7.11013655815583	7.38983799021728	5.26002669905618	2.92955500063193	9.93806918077965	8.65340023249215	6.95936733323203	9.71875183666335	8.47409586761339	9.77733945157184	10.2277178223538	6.18429703603048	6.22709417244774	7.20216698599595	8.79483477367846	PTCL
AITL..18	AITL..18	3	5.51239487450614	10.1542613411116	6.8865733230025	5.53943431206614	9.67633917712608	8.82851360300053	8.52309978998972	4.52506585654206	4.81795106817269	4.75605079718348	8.07309292527512	8.90662667258546	6.79882911609775	7.72637376155581	4.30646057671846	7.50805242645237	8.01000972908644	11.7946935301622	6.26349769603572	7.15639474570205	5.39678295441983	6.43874492282175	4.95846419234603	10.2719671376069	4.41041021257626	5.65301426154419	6.17536825102433	8.90659673455719	4.81398144915719	5.29483509720354	6.28723461267369	7.2607729145037	10.8862689665901	6.54289076949775	4.78033284259762	5.55222876942203	3.38811478918175	10.5808919714596	5.89914811328555	6.70348796764156	7.96211989554673	5.38299153168602	8.70022111873952	9.5767055905504	8.00819489943488	5.67477546713292	6.19093253085004	6.85470697974751	AITL
AITL..19	AITL..19	3	4.21178869175502	7.53173031856882	6.09256509382065	4.77686415231206	9.51788314304908	5.47896888215588	10.2802385032407	4.72216043349705	5.20991016529922	4.24193804973878	7.15632804339952	6.86604349770669	4.56124402818024	7.46933637827059	4.30646218312522	9.47249347773249	6.21793858146289	9.06619638134071	8.35823621289193	6.35929645094434	5.23977452880079	6.15376253915397	4.76100661243844	9.5002093298526	3.0584846826717	5.59394286740774	7.20085049833037	9.77155292919002	5.05911293185001	4.70114771954859	3.99195620685769	6.19717281763126	10.830684820264	4.0371666605594	4.2695349046661	8.99695562427355	3.28702254323092	10.2851443347101	6.27262079294673	6.76926928919613	4.9875725128023	5.26616316411269	9.74116428811579	10.016285599542	8.93896823041977	7.61040715628926	5.82516688034529	8.63689811104046	AITL
AITL..411	AITL..411	3	4.40117532555784	9.39888522010408	4.66334944262037	4.4937911493482	5.15893038195842	3.89861020601348	6.31436821492096	5.60840582507125	7.15511397948701	6.73854758727301	5.50927934553471	5.08119156457636	5.40513659930233	6.9595763950696	5.23457180530389	5.46495654681825	5.93572024926642	6.63466640120149	5.86789056412713	4.41025050517905	7.02884677683282	6.53385209220721	4.21997499794603	4.57390657113574	4.52573556352113	4.77230829919303	5.7513704349548	5.21413141910021	6.82641349938138	7.16429338795288	5.01892480346283	4.88622133952007	5.25575977558218	6.99415291000792	6.81661864786951	6.42905743647472	4.61012965706815	6.8640986453294	5.92210348405263	6.83581070614806	3.43515152593754	5.94670135080789	6.88976339315179	7.37279190741026	5.3093449994592	6.52107561030746	6.40367246326881	5.90654975974667	AITL
